Epoch,Events,Error
1,Train,0.30151493644172495
1,Validation,0.13953729922121222
2,Train,0.09247684207829562
2,Validation,0.08019602637399327
3,Train,0.059623663906346665
3,Validation,0.07774377275596965
4,Train,0.05325946838340976
4,Validation,0.05407194014299999
5,Train,0.04389943427998911
5,Validation,0.037818719717589294
6,Train,0.03484253238209269
6,Validation,0.034919107502157036
7,Train,0.03709393329071728
7,Validation,0.06801053881645203
8,Train,0.03008782918649641
8,Validation,0.02140023000538349
9,Train,0.023270372745834968
9,Validation,0.065091073513031
10,Train,0.023833973693068732
10,Validation,0.03425728817555038
11,Train,0.016494812465018847
11,Validation,0.008159994444047863
12,Train,0.012802212784828787
12,Validation,0.008654109710319475
13,Train,0.012137934830124405
13,Validation,0.00978177244013006
14,Train,0.01193132463165305
14,Validation,0.007577843286774375
15,Train,0.011875015725805
15,Validation,0.00749540798874064
16,Train,0.01087595847308297
16,Validation,0.00853322268548337
17,Train,0.01142069943968884
17,Validation,0.00697347123853185
18,Train,0.010540183548900213
18,Validation,0.007252300539138642
19,Train,0.011249973629177972
19,Validation,0.006287338550795208
20,Train,0.011107002353211019
20,Validation,0.007931227330118418
21,Train,0.009584847530773417
21,Validation,0.006193841807544231
22,Train,0.009534498041665012
22,Validation,0.0063337361101399765
23,Train,0.009876960825005715
23,Validation,0.006557032423601909
24,Train,0.010330998423424635
24,Validation,0.0061451892199164086
25,Train,0.009315830179151486
25,Validation,0.006055996837941083
26,Train,0.008486929677680811
26,Validation,0.006229708521542224
27,Train,0.009960411021231928
27,Validation,0.006049751431088556
28,Train,0.009527000746774402
28,Validation,0.006104019851508466
29,Train,0.009527342563325708
29,Validation,0.006107703020626848
30,Train,0.010092745365744287
30,Validation,0.006666733544658531
