Epoch,Events,Error
1,Train,0.48592254022757214
1,Validation,0.36038856705029804
2,Train,0.2498234137892723
2,Validation,0.24641260504722595
3,Train,0.18056919425725937
3,Validation,0.18275275329748789
4,Train,0.14727681316435337
4,Validation,0.14309007922808328
5,Train,0.13113822974264622
5,Validation,0.13393373787403107
6,Train,0.12032751614848773
6,Validation,0.11882432550191879
7,Train,0.11203705271085103
7,Validation,0.11259848127762477
8,Train,0.10603950483103593
8,Validation,0.11041315644979477
9,Train,0.09996303108831246
9,Validation,0.09855728596448898
10,Train,0.09544657543301582
10,Validation,0.09564907103776932
11,Train,0.09038409652809302
11,Validation,0.09352604299783707
12,Train,0.08868773405750592
12,Validation,0.09077836076418559
13,Train,0.08831445376078288
13,Validation,0.08780633409818013
14,Train,0.08711722120642662
14,Validation,0.08741040527820587
15,Train,0.0864744217445453
15,Validation,0.08644827951987584
16,Train,0.08575081328550975
16,Validation,0.08596143126487732
17,Train,0.08500286874671777
17,Validation,0.08517495791117351
18,Train,0.08433137213190396
18,Validation,0.08453163752953212
19,Train,0.08367639407515526
19,Validation,0.08352231482664745
20,Train,0.08302694745361805
20,Validation,0.08334311594565709
21,Train,0.08268704451620579
21,Validation,0.08261994769175847
22,Train,0.08236953305701415
22,Validation,0.08245160927375157
23,Train,0.08255609186987083
23,Validation,0.08245489994684856
24,Train,0.08273075769344966
24,Validation,0.08237171918153763
25,Train,0.0824139683196942
25,Validation,0.08223752677440643
26,Train,0.08242724152902763
26,Validation,0.08221341669559479
27,Train,0.08266976848244667
27,Validation,0.08214907099803288
28,Train,0.08230407846470673
28,Validation,0.08206493159135182
29,Train,0.08192229084670544
29,Validation,0.08210485180219014
30,Train,0.08195316481093566
30,Validation,0.08188481132189433
