Epoch,Events,Error
1,Train,0.44425301750500995
1,Validation,0.3191520869731903
2,Train,0.22274848073720932
2,Validation,0.21676312883694968
3,Train,0.16231713319818178
3,Validation,0.1535177081823349
4,Train,0.12912241431574026
4,Validation,0.13344081242879233
5,Train,0.11813083849847317
5,Validation,0.11626049131155014
6,Train,0.10849751780430476
6,Validation,0.10625305026769638
7,Train,0.0982238066693147
7,Validation,0.09833467503388722
8,Train,0.09192447053889434
8,Validation,0.1056884378194809
9,Train,0.086684870844086
9,Validation,0.08733119815587997
10,Train,0.07743237974743049
10,Validation,0.08083954950173695
11,Train,0.07266155071556568
11,Validation,0.07295376310745876
12,Train,0.07131719030439854
12,Validation,0.0713440328836441
13,Train,0.07069235978027184
13,Validation,0.07010213534037273
14,Train,0.07007898204028606
14,Validation,0.06919044504563014
15,Train,0.06943987806638081
15,Validation,0.06914616376161575
16,Train,0.06858348039289315
16,Validation,0.06789638350407283
17,Train,0.06769200849036376
17,Validation,0.06755088021357854
18,Train,0.06798528041690588
18,Validation,0.06666122128566106
19,Train,0.06745100238670905
19,Validation,0.06640325238307317
20,Train,0.06644942176838715
20,Validation,0.0655325601498286
21,Train,0.06631810156007607
21,Validation,0.06533368676900864
22,Train,0.06592787864307563
22,Validation,0.0651949942111969
23,Train,0.0656270378579696
23,Validation,0.06518170485893886
24,Train,0.06649348450203736
24,Validation,0.06509383022785187
25,Train,0.06615095182011525
25,Validation,0.06502202401558559
26,Train,0.06563072217007478
26,Validation,0.0650599052508672
27,Train,0.06568701565265656
27,Validation,0.06487880647182465
28,Train,0.06562569551169872
28,Validation,0.06478192781408627
29,Train,0.06559263759603103
29,Validation,0.06469245503346126
30,Train,0.06564892300715049
30,Validation,0.06477705637613933
